RUC|NOMBRE_DE_ENTIDAD|DEPARTAMENTO|PROVINCIA|DISTRITO|CODIGO_SIAF|CODCONSUCODE|ESTADO|ULTIMAACTUALIZACION
20214364612|MUNICIPALIDAD DISTRITAL DE HUACULLANI|PUNO|CHUCUITO|HUACULLANI|301635|1690|Activo|17/07/13
20207278298|MUNICIPALIDAD DISTRITAL DE HUALGAYOC|CAJAMARCA|HUALGAYOC|HUALGAYOC|300622|687|Activo|17/07/13
20204039268|MUNICIPALIDAD DISTRITAL DE HUALHUAS|JUNIN|HUANCAYO|HUALHUAS|301014|1079|Activo|21/12/15
20176704927|MUNICIPALIDAD DISTRITAL DE HUALLA|AYACUCHO|VICTOR FAJARDO|HUAYA|300538|533|Activo|17/07/13
20488900758|MUNICIPALIDAD DISTRITAL DE HUALLAGA|SAN MARTIN|BELLAVISTA|HUALLAGA|301710|1810|Activo|23/12/15
20222304921|MUNICIPALIDAD DISTRITAL DE HUALLANCA - BOLOGNESI|ANCASH|BOLOGNESI|HUALLANCA|300117|188|Activo|28/09/15
20146925929|MUNICIPALIDAD DISTRITAL DE HUALLANCA - HUAYLAS|ANCASH|HUAYLAS|HUALLANCA|300172|228|Activo|02/10/15
20148241385|MUNICIPALIDAD DISTRITAL DE HUALMAY|LIMA|HUAURA|HUALMAY|301375|1383|Activo|02/10/15
20179329779|MUNICIPALIDAD DISTRITAL DE HUAMALI|JUNIN|JAUJA|HUAMALI|301059|1124|Activo|29/09/15
20281096363|MUNICIPALIDAD DISTRITAL DE HUAMANCACA CHICO|JUNIN|CHUPACA|HUAMANCACA CHICO|301122|1186|Activo|17/07/13
20143157564|MUNICIPALIDAD DISTRITAL DE HUAMANGUILLA|AYACUCHO|HUANTA|HUAMANGUILLA|300466|539|Activo|16/10/15
20184168082|MUNICIPALIDAD DISTRITAL DE HUAMANQUIQUIA|AYACUCHO|VICTOR FAJARDO|HUAMANQUIQUIA|300536|531|Activo|17/07/13
20206112604|MUNICIPALIDAD DISTRITAL DE HUAMANTANGA|LIMA|CANTA|HUAMANTANGA|301306|1358|Activo|01/10/15
20203975270|MUNICIPALIDAD DISTRITAL DE HUAMATAMBO|HUANCAVELICA|CASTROVIRREYNA|HUAMATAMBO|300836|901|Activo|24/12/15
20211661381|MUNICIPALIDAD DISTRITAL DE HUAMBALPA|AYACUCHO|VILCAS HUAMAN|HUAMBALPA|300545|585|Activo|17/07/13
20197944154|MUNICIPALIDAD DISTRITAL DE HUAMBO - CAYLLOMA|AREQUIPA|CAYLLOMA|HUAMBO|300401|467|Activo|21/12/15
20166751994|MUNICIPALIDAD DISTRITAL DE HUAMBO - RODRIGUEZ DE MENDOZA|AMAZONAS|RODRIGUEZ DE MENDOZA|HUAMBO|300069|132|Activo|29/09/15
20224199946|MUNICIPALIDAD DISTRITAL DE HUAMBOS|CAJAMARCA|CHOTA|HUAMBOS|300586|673|Activo|17/07/13
20195577073|MUNICIPALIDAD DISTRITAL DE HUAMPARA|LIMA|YAUYOS|HUAMPARA|301401|1446|Activo|02/10/15
20193358790|MUNICIPALIDAD DISTRITAL DE HUANCA|AREQUIPA|CAYLLOMA|HUANCA|300402|468|Activo|17/07/13
20154443470|MUNICIPALIDAD DISTRITAL DE HUANCA HUANCA|HUANCAVELICA|ANGARAES|HUANCA-HUANCA|300823|889|Activo|17/07/13
20288291595|MUNICIPALIDAD DISTRITAL DE HUANCABAMBA|PASCO|OXAPAMPA|HUANCABAMBA|301524|1579|Activo|17/07/13
20185646964|MUNICIPALIDAD DISTRITAL DE HUANCAN|JUNIN|HUANCAYO|HUANCAN|301015|1080|Activo|21/12/15
20163557127|MUNICIPALIDAD DISTRITAL DE HUANCANO|ICA|PISCO|HUANCANO|300996|1061|Activo|28/09/15
20228450805|MUNICIPALIDAD DISTRITAL DE HUANCAPON|LIMA|CAJATAMBO|HUANCAPON|301302|1354|Activo|01/10/15
20196029584|MUNICIPALIDAD DISTRITAL DE HUANCARAMA|APURIMAC|ANDAHUAYLAS|HUANCARAMA|300263|329|Activo|17/07/13
20222954623|MUNICIPALIDAD DISTRITAL DE HUANCARANI|CUSCO|PAUCARTAMBO|HUANCARANI|300771|837|Activo|17/07/13
20201967181|MUNICIPALIDAD DISTRITAL DE HUANCARAY|APURIMAC|ANDAHUAYLAS|HUANCARAY|300264|330|Activo|05/10/15
20201621632|MUNICIPALIDAD DISTRITAL DE HUANCARAYLLA|AYACUCHO|VICTOR FAJARDO|HUANCARAYLLA|300537|532|Activo|17/07/13
20199706471|MUNICIPALIDAD DISTRITAL DE HUANCARQUI|AREQUIPA|CASTILLA|HUANCARQUI|300387|453|Activo|06/10/15
20146919104|MUNICIPALIDAD DISTRITAL DE HUANCAS - AMAZONAS|AMAZONAS|CHACHAPOYAS|HUANCAS|300008|74|Activo|29/09/15
20212669734|MUNICIPALIDAD DISTRITAL DE HUANCASPATA|LA LIBERTAD|PATAZ|HUANCASPATA|301179|1235|Activo|01/10/15
20177685659|MUNICIPALIDAD DISTRITAL DE HUANCAYA|LIMA|YAUYOS|HUANCAYA|301402|1447|Activo|03/10/15
20167736468|MUNICIPALIDAD DISTRITAL DE HUANCHACO|LA LIBERTAD|TRUJILLO|HUANCHACO|301130|1193|Activo|30/09/15
20216270208|MUNICIPALIDAD DISTRITAL DE HUANCHAY|ANCASH|HUARAZ|HUANCHAY|300088|154|Activo|30/09/15
20230401820|MUNICIPALIDAD DISTRITAL DE HUANDO|HUANCAVELICA|HUANCAVELICA|HUANDO|300875|923|Activo|17/07/13
20229173074|MUNICIPALIDAD DISTRITAL DE HUANDOVAL|ANCASH|PALLASCA|HUANDOVAL|300203|249|Activo|17/07/13
20176171503|MUNICIPALIDAD DISTRITAL DE HUANGASCAR|LIMA|YAUYOS|HUANGASCAR|301403|1448|Activo|17/07/13
20192088772|MUNICIPALIDAD DISTRITAL DE HUANIPACA|APURIMAC|ABANCAY|HUANIPACA|300255|321|Activo|05/10/15
20159363121|MUNICIPALIDAD DISTRITAL DE HUANOQUITE|CUSCO|PARURO|HUANOQUITE|300762|827|Activo|17/07/13
20202313435|MUNICIPALIDAD DISTRITAL DE HUANTAN|LIMA|YAUYOS|HUANTAN|301404|1449|Activo|03/10/15
20200033249|MUNICIPALIDAD DISTRITAL DE HUANTAR|ANCASH|HUARI|HUANTAR|300157|218|Activo|27/01/16
20219775351|MUNICIPALIDAD DISTRITAL DE HUANUARA|TACNA|CANDARAVE|HUANUARA|301791|1856|Activo|06/10/15
20227330016|MUNICIPALIDAD DISTRITAL DE HUANUHUANU|AREQUIPA|CARAVELI|HUANUHUANU|300376|442|Activo|05/10/15
20218049835|MUNICIPALIDAD DISTRITAL DE HUANZA|LIMA|HUAROCHIRI|HUANZA|301346|1411|Activo|02/10/15
20209869480|MUNICIPALIDAD DISTRITAL DE HUAÑEC|LIMA|YAUYOS|HUAÑEC|301405|1450|Activo|17/07/13
20211564181|MUNICIPALIDAD DISTRITAL DE HUAQUIRCA|APURIMAC|ANTABAMBA|HUAQUIRCA|300281|347|Activo|05/10/15
20164108539|MUNICIPALIDAD DISTRITAL DE HUARANCHAL|LA LIBERTAD|OTUZCO|HUARANCHAL|301164|1220|Activo|17/07/13
20143189091|MUNICIPALIDAD DISTRITAL DE HUARANGO|CAJAMARCA|SAN IGNACIO|HUARANGO|300637|702|Activo|28/12/15
20183998651|MUNICIPALIDAD DISTRITAL DE HUARIACA|PASCO|PASCO|HUARIACA|301503|1558|Activo|19/11/15
20199261925|MUNICIPALIDAD DISTRITAL DE HUARIBAMBA|HUANCAVELICA|TAYACAJA|HUARIBAMBA|300876|914|Activo|21/12/15
20180273132|MUNICIPALIDAD DISTRITAL DE HUARICOLCA|JUNIN|TARMA|HUARICOLCA|301100|1165|Activo|30/09/15
20201784264|MUNICIPALIDAD DISTRITAL DE HUARIPAMPA|JUNIN|JAUJA|HUARIPAMPA|301060|1125|Activo|10/11/15
20172619241|MUNICIPALIDAD DISTRITAL DE HUARMACA|PIURA|HUANCABAMBA|HUARMACA|301551|1607|Activo|10/11/15
20147301333|MUNICIPALIDAD DISTRITAL DE HUARO|CUSCO|QUISPICANCHI|HUARO|300779|844|Activo|17/07/13
20218634240|MUNICIPALIDAD DISTRITAL DE HUAROCHIRI|LIMA|HUAROCHIRI|HUAROCHIRI|301347|1412|Activo|02/10/15
20165711727|MUNICIPALIDAD DISTRITAL DE HUAROCONDO|CUSCO|ANTA|HUAROCONDO|300703|766|Activo|17/07/13
20198248372|MUNICIPALIDAD DISTRITAL DE HUAROS|LIMA|CANTA|HUAROS|301307|1359|Activo|17/07/13
20189998466|MUNICIPALIDAD DISTRITAL DE HUASAHUASI|JUNIN|TARMA|HUASAHUASI|301101|1166|Activo|22/12/15
20318794180|MUNICIPALIDAD DISTRITAL DE HUASICANCHA|JUNIN|HUANCAYO|HUASICANCHA|301016|1081|Activo|29/09/15
20191948093|MUNICIPALIDAD DISTRITAL DE HUASMIN|CAJAMARCA|CELENDIN|HUASMIN|300569|634|Activo|17/07/13
20211492687|MUNICIPALIDAD DISTRITAL DE HUASO|LA LIBERTAD|JULCAN|HUASO|301160|1266|Activo|01/10/15
20170997361|MUNICIPALIDAD DISTRITAL DE HUASTA|ANCASH|BOLOGNESI|HUASTA|300118|181|Activo|28/09/15
20146926143|MUNICIPALIDAD DISTRITAL DE HUATA - HUAYLAS|ANCASH|HUAYLAS|HUATA|300173|229|Activo|02/10/15
20172856960|MUNICIPALIDAD DISTRITAL DE HUATA - PUNO|PUNO|PUNO|HUATA|301600|1655|Activo|17/07/13
20230529974|MUNICIPALIDAD DISTRITAL DE HUATASANI|PUNO|HUANCANE|HUATASANI|301647|1702|Activo|17/07/13
20172303014|MUNICIPALIDAD DISTRITAL DE HUAURA|LIMA|HUAURA|HUAURA|301376|1384|Activo|02/10/15
20228547396|MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA|HUANCAVELICA|HUAYTARA|HUAYACUNDO ARMA|300855|928|Activo|01/03/21
20282869617|MUNICIPALIDAD DISTRITAL DE HUAYAN|ANCASH|HUARMEY|HUAYAN|300169|305|Activo|01/10/15
20288749443|MUNICIPALIDAD DISTRITAL DE HUAYANA|APURIMAC|ANDAHUAYLAS|HUAYANA|300265|342|Activo|17/07/13
20146506284|MUNICIPALIDAD DISTRITAL DE HUAYHUAY|JUNIN|YAULI|HUAY-HUAY|301110|1174|Activo|30/09/15
20165814887|MUNICIPALIDAD DISTRITAL DE HUAYLAS|ANCASH|HUAYLAS|HUAYLAS|300174|230|Activo|17/07/13
20187651019|MUNICIPALIDAD DISTRITAL DE HUAYLILLAS|LA LIBERTAD|PATAZ|HUAYLILLAS|301180|1237|Activo|01/10/15
20200032781|MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA - SIHUAS|ANCASH|SIHUAS|HUAYLLABAMBA|300238|284|Activo|17/07/13
20159377696|MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA - URUBAMBA|CUSCO|URUBAMBA|HUAYLLABAMBA|300787|852|Activo|17/07/13
20203904500|MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN|ANCASH|BOLOGNESI|HUAYLLACAYAN|300119|182|Activo|28/09/15
20208070755|MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA|HUANCAVELICA|HUANCAVELICA|HUAYLLAHUARA|300798|863|Activo|28/12/15
20221860358|MUNICIPALIDAD DISTRITAL DE HUAYLLAN|ANCASH|POMABAMBA|HUAYLLAN|300211|257|Activo|17/07/13
20323083500|MUNICIPALIDAD DISTRITAL DE HUAYLLAPAMPA|ANCASH|RECUAY|HUAYLLAPAMPA|300217|263|Activo|02/10/15
20175827634|MUNICIPALIDAD DISTRITAL DE HUAYLLATI|APURIMAC|GRAU|HUAYLLATI|300320|378|Activo|17/07/13
20190184821|MUNICIPALIDAD DISTRITAL DE HUAYLLAY|PASCO|PASCO|HUAYLLAY|301504|1559|Activo|01/03/21
20154443046|MUNICIPALIDAD DISTRITAL DE HUAYLLAY GRANDE|HUANCAVELICA|ANGARAES|HUAYLLAY GRANDE|300824|888|Activo|17/07/13
20205322036|MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS - LA UNION|AREQUIPA|LA UNION|HUAYNACOTAS|300432|497|Activo|15/10/15
20314401221|MUNICIPALIDAD DISTRITAL DE HUAYO|LA LIBERTAD|PATAZ|HUAYO|301181|1236|Activo|01/10/15
20202455817|MUNICIPALIDAD DISTRITAL DE HUAYOPATA|CUSCO|LA CONVENCION|HUAYOPATA|300750|815|Activo|18/12/15
20198823903|MUNICIPALIDAD DISTRITAL DE HUAYRAPATA|PUNO|MOHO|HUAYRAPATA|301674|1754|Activo|05/10/15
20199806344|MUNICIPALIDAD DISTRITAL DE HUAYUCACHI|JUNIN|HUANCAYO|HUAYUCACHI|301017|1082|Activo|28/12/15
20232820111|MUNICIPALIDAD DISTRITAL DE HUEPETUHE|MADRE DE DIOS|MANU|HUEPETUHE|301836|200152|Activo|17/07/13
20191874464|MUNICIPALIDAD DISTRITAL DE HUERTAS|JUNIN|JAUJA|HUERTAS|301061|1126|Activo|29/09/15
20178498160|MUNICIPALIDAD DISTRITAL DE HUICUNGO|SAN MARTIN|MARISCAL CACERES|HUICUNGO|301737|1781|Activo|05/10/15
20167987037|MUNICIPALIDAD DISTRITAL DE HUIMBAYOC|SAN MARTIN|SAN MARTIN|HUIMBAYOC|301765|1799|Activo|06/10/15
20607828050|MUNICIPALIDAD DISTRITAL DE HUIPOCA|UCAYALI|PADRE ABAD|HUIPOCA|301898|204910|Activo|03/01/22
20206518571|MUNICIPALIDAD DISTRITAL DE HUMAY|ICA|PISCO|HUMAY|300997|1062|Activo|17/07/13
20199902068|MUNICIPALIDAD DISTRITAL DE IBERIA|MADRE DE DIOS|TAHUAMANU|IBERIA|301479|1534|Activo|17/07/13
20179133521|MUNICIPALIDAD DISTRITAL DE ICHOCAN|CAJAMARCA|SAN MARCOS|ICHOCAN|300646|736|Activo|17/07/13
20285763313|MUNICIPALIDAD DISTRITAL DE ICHUÑA|MOQUEGUA|GENERAL SANCHEZ CERRO|ICHUÑA|301490|1545|Activo|03/10/15
20228892735|MUNICIPALIDAD DISTRITAL DE ICHUPAMPA|AREQUIPA|CAYLLOMA|ICHUPAMPA|300403|469|Activo|17/07/13
20176975289|MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO|PIURA|SULLANA|IGNACIO ESCUDERO|301575|1630|Activo|05/10/15
20143148492|MUNICIPALIDAD DISTRITAL DE IGUAIN|AYACUCHO|HUANTA|IGUAIN|300467|540|Activo|28/12/15
20204942391|MUNICIPALIDAD DISTRITAL DE IHUARI|LIMA|HUARAL|IHUARI|301332|1394|Activo|02/10/15
20163027161|MUNICIPALIDAD DISTRITAL DE IHUAYLLO|APURIMAC|AYMARAES|HUAYLLO|300292|358|Activo|17/07/13
20171895147|MUNICIPALIDAD DISTRITAL DE ILABAYA|TACNA|JORGE BASADRE|ILABAYA|301794|1852|Activo|06/10/15
20170302134|MUNICIPALIDAD DISTRITAL DE ILLIMO|LAMBAYEQUE|LAMBAYEQUE|ILLIMO|301240|1297|Activo|01/10/15
20178082141|MUNICIPALIDAD DISTRITAL DE IMAZA|AMAZONAS|BAGUA|IMAZA|300026|93|Activo|26/12/15
20162290089|MUNICIPALIDAD DISTRITAL DE IMPERIAL|LIMA|CAÑETE|IMPERIAL|301317|1369|Activo|02/10/15
20166783411|MUNICIPALIDAD DISTRITAL DE INAHUAYA|LORETO|UCAYALI|INAHUAYA|301466|1521|Activo|17/07/13
20170258216|MUNICIPALIDAD DISTRITAL DE INAMBARI|MADRE DE DIOS|TAMBOPATA|INAMBARI|301472|1527|Activo|17/07/13
20177779041|MUNICIPALIDAD DISTRITAL DE INCAHUASI|LAMBAYEQUE|FERREÑAFE|INCAHUASI|301234|1291|Activo|01/10/15
20188576851|MUNICIPALIDAD DISTRITAL DE INCHUPALLA|PUNO|HUANCANE|INCHUPALLA|301648|1697|Activo|17/07/13
20182314928|MUNICIPALIDAD DISTRITAL DE INCLAN|TACNA|TACNA|INCLAN|301782|1836|Activo|06/10/15
20146921427|MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ|ANCASH|HUARAZ|INDEPENDENCIA|300089|162|Activo|30/09/15
20131373661|MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - LIMA|LIMA|LIMA|INDEPENDENCIA|301261|1318|Activo|17/07/13
20172509143|MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - PISCO|ICA|PISCO|INDEPENDENCIA|300998|1063|Activo|17/07/13
20193164758|MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - VILCASHUAMAN|AYACUCHO|VILCAS HUAMAN|INDEPENDENCIA|300546|588|Activo|17/07/13
20178698843|MUNICIPALIDAD DISTRITAL DE INDIANA|LORETO|MAYNAS|INDIANA|301425|1482|Activo|03/10/15
20172730940|MUNICIPALIDAD DISTRITAL DE INGENIO|JUNIN|HUANCAYO|INGENIO|301018|1083|Activo|26/12/15
20165778473|MUNICIPALIDAD DISTRITAL DE INGUILPATA|AMAZONAS|LUYA|INGUILPATA|300048|111|Activo|17/07/13
20600234880|MUNICIPALIDAD DISTRITAL DE INKAWASI|CUSCO|LA CONVENCION|INKAWASI|301859|201745|Activo|25/08/15
20172344390|MUNICIPALIDAD DISTRITAL DE IPARIA|UCAYALI|CORONEL PORTILLO|IPARIA|301818|1872|Activo|06/10/15
20273271504|MUNICIPALIDAD DISTRITAL DE IRAY|AREQUIPA|CONDESUYOS|IRAY|300419|484|Activo|15/10/15
20191550138|MUNICIPALIDAD DISTRITAL DE IRAZOLA|UCAYALI|PADRE ABAD|IRAZOLA|301827|1882|Activo|06/10/15
20184482208|MUNICIPALIDAD DISTRITAL DE ISLAY|AREQUIPA|ISLAY|ISLAY|300426|491|Activo|15/10/15
20193065938|MUNICIPALIDAD DISTRITAL DE ITE|TACNA|JORGE BASADRE|ITE|301795|1851|Activo|06/10/15
20185850570|MUNICIPALIDAD DISTRITAL DE ITUATA|PUNO|CARABAYA|ITUATA|301629|1684|Activo|17/07/13
20199190050|MUNICIPALIDAD DISTRITAL DE IZCUCHACA|HUANCAVELICA|HUANCAVELICA|IZCUCHACA|300799|864|Activo|17/07/13
20198440052|MUNICIPALIDAD DISTRITAL DE JACAS CHICO|HUANUCO|YAROWILCA|JACAS CHICO|300957|1018|Activo|17/07/13
20198652238|MUNICIPALIDAD DISTRITAL DE JACAS GRANDE|HUANUCO|HUAMALIES|JACAS GRANDE|300919|980|Activo|17/07/13
20168918942|MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER|AREQUIPA|AREQUIPA|JACOBO HUNTER|300337|423|Activo|01/03/21
20165783043|MUNICIPALIDAD DISTRITAL DE JALCA GRANDE|AMAZONAS|CHACHAPOYAS|LA JALCA|300009|75|Activo|17/07/13
20190339450|MUNICIPALIDAD DISTRITAL DE JAMALCA|AMAZONAS|UTCUBAMBA|JAMALCA|300082|148|Activo|30/09/15
20206179776|MUNICIPALIDAD DISTRITAL DE JANGAS|ANCASH|HUARAZ|JANGAS|300090|155|Activo|24/12/15
20202655662|MUNICIPALIDAD DISTRITAL DE JANJAILLO|JUNIN|JAUJA|JANJAILLO|301062|1127|Activo|29/09/15
20207861759|MUNICIPALIDAD DISTRITAL DE JAQUI|AREQUIPA|CARAVELI|JAQUI|300377|443|Activo|05/10/15
20141785037|MUNICIPALIDAD DISTRITAL DE JAYANCA|LAMBAYEQUE|LAMBAYEQUE|JAYANCA|301241|1298|Activo|21/12/15
20168006277|MUNICIPALIDAD DISTRITAL DE JAZAN|AMAZONAS|BONGARA|JAZAN|300034|105|Activo|28/09/15
20205141163|MUNICIPALIDAD DISTRITAL DE JEBEROS|LORETO|ALTO AMAZONAS|JEBEROS|301438|1494|Activo|26/12/15
20202367951|MUNICIPALIDAD DISTRITAL DE JENARO HERRERA|LORETO|REQUENA|JENARO HERRERA|301463|1519|Activo|03/10/15
20208294947|MUNICIPALIDAD DISTRITAL DE JEPELACIO|SAN MARTIN|MOYOBAMBA|JEPELACIO|301704|1759|Activo|05/10/15
20170040695|MUNICIPALIDAD DISTRITAL DE JEQUETEPEQUE|LA LIBERTAD|PACASMAYO|JEQUETEPEQUE|301173|1229|Activo|17/07/13
20171779660|MUNICIPALIDAD DISTRITAL DE JESUS|CAJAMARCA|CAJAMARCA|JESUS|300554|619|Activo|17/07/13
20131366290|MUNICIPALIDAD DISTRITAL DE JESUS MARIA|LIMA|LIMA|JESUS MARIA|301262|1319|Activo|17/07/13
20452339286|MUNICIPALIDAD DISTRITAL DE JESUS NAZARENO|AYACUCHO|HUAMANGA|JESUS NAZARENO|301830|200087|Activo|17/07/13
20177840646|MUNICIPALIDAD DISTRITAL DE JILILI|PIURA|AYABACA|JILILI|301540|1595|Activo|05/10/15
20285613770|MUNICIPALIDAD DISTRITAL DE JIRCAN|HUANUCO|HUAMALIES|JIRCAN|300920|981|Activo|17/07/13
20205975773|MUNICIPALIDAD DISTRITAL DE JIVIA|HUANUCO|LAURICOCHA|JIVIA|300948|1009|Activo|17/07/13
20204885223|MUNICIPALIDAD DISTRITAL DE JORGE CHAVEZ|CAJAMARCA|CELENDIN|JORGE CHAVEZ|300570|635|Activo|17/07/13
20205940554|MUNICIPALIDAD DISTRITAL DE JOSE DOMINGO CHOQUEHUANCA|PUNO|AZANGARO|JOSE DOMINGO CHOQUEHUANCA|301614|1669|Activo|05/10/15
20190685013|MUNICIPALIDAD DISTRITAL DE JOSE GALVEZ|CAJAMARCA|CELENDIN|JOSE GALVEZ|300571|636|Activo|17/07/13
20148364975|MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ|LAMBAYEQUE|CHICLAYO|JOSE LEONARDO ORTIZ|301216|1285|Activo|17/07/13
20312108284|MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO|AREQUIPA|AREQUIPA|JOSE LUIS BUSTAMANTE Y RIVERO|300359|425|Activo|05/10/15
20177237826|MUNICIPALIDAD DISTRITAL DE JOSE MARIA QUIMPER|AREQUIPA|CAMANA|JOSE MARIA QUIMPER|300361|427|Activo|05/10/15
20201596859|MUNICIPALIDAD DISTRITAL DE JOSE SABOGAL|CAJAMARCA|SAN MARCOS|JOSE SABOGAL|300648|740|Activo|17/07/13
20208750209|MUNICIPALIDAD DISTRITAL DE JUAN ESPINOZA MEDRANO|APURIMAC|ANTABAMBA|JUAN ESPINOZA MEDRANO|300282|348|Activo|17/07/13
20148157597|MUNICIPALIDAD DISTRITAL DE JUAN GUERRA|SAN MARTIN|SAN MARTIN|JUAN GUERRA|301766|1800|Activo|19/01/24
20154443399|MUNICIPALIDAD DISTRITAL DE JULCAMARCA|HUANCAVELICA|ANGARAES|JULCAMARCA|300825|890|Activo|17/07/13
20227999161|MUNICIPALIDAD DISTRITAL DE JULCAN|JUNIN|JAUJA|JULCAN|301063|1128|Activo|17/07/13
20175825771|MUNICIPALIDAD DISTRITAL DE JUSTO APU SAHUARAURA|APURIMAC|AYMARAES|JUSTO APU SAHUARAURA|300293|368|Activo|17/07/13
20176249111|MUNICIPALIDAD DISTRITAL DE KAÑARIS|LAMBAYEQUE|FERREÑAFE|CAÑARIS|301233|1290|Activo|17/07/13
20323826651|MUNICIPALIDAD DISTRITAL DE KAQUIABAMBA|APURIMAC|ANDAHUAYLAS|KAQUIABAMBA|300278|344|Activo|17/07/13
20159309933|MUNICIPALIDAD DISTRITAL DE KCOSÑIPATA|CUSCO|PAUCARTAMBO|KOSÑIPATA|300772|836|Activo|17/07/13
20165191464|MUNICIPALIDAD DISTRITAL DE KELLUYO|PUNO|CHUCUITO|KELLUYO|301636|1694|Activo|17/07/13
20166913561|MUNICIPALIDAD DISTRITAL DE KICHKI|HUANUCO|HUANUCO|QUISQUI|300890|955|Activo|28/12/15
20178199251|MUNICIPALIDAD DISTRITAL DE KIMBIRI|CUSCO|LA CONVENCION|KIMBIRI|300754|821|Activo|17/07/13
20163027080|MUNICIPALIDAD DISTRITAL DE KISHUARA|APURIMAC|ANDAHUAYLAS|KISHUARA|300266|331|Activo|17/07/13
20189848570|MUNICIPALIDAD DISTRITAL DE KUNTURKANKI|CUSCO|CANAS|KUNTURKANKI|300718|783|Activo|17/07/13
20171253544|MUNICIPALIDAD DISTRITAL DE LA ARENA|PIURA|PIURA|LA ARENA|301534|1589|Activo|21/12/15
20142659299|MUNICIPALIDAD DISTRITAL DE LA BANDA DE SHILCAYO|SAN MARTIN|SAN MARTIN|LA BANDA DE SHILCAYO|301767|1801|Activo|18/11/15
20146694854|MUNICIPALIDAD DISTRITAL DE LA BREA NEGRITOS|PIURA|TALARA|LA BREA|301583|1638|Activo|17/07/13
20285766681|MUNICIPALIDAD DISTRITAL DE LA CAPILLA|MOQUEGUA|GENERAL SANCHEZ CERRO|LA CAPILLA|301491|1546|Activo|03/10/15
20192245461|MUNICIPALIDAD DISTRITAL DE LA COIPA|CAJAMARCA|SAN IGNACIO|LA COIPA|300638|703|Activo|17/07/13
20187377103|MUNICIPALIDAD DISTRITAL DE LA CRUZ|TUMBES|TUMBES|LA CRUZ|301806|1861|Activo|06/10/15
20274327864|MUNICIPALIDAD DISTRITAL DE LA CUESTA|LA LIBERTAD|OTUZCO|LA CUESTA|301165|1221|Activo|01/10/15
20170026609|MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA|CAJAMARCA|CAJAMARCA|ENCAÑADA|300553|618|Activo|17/07/13
20179249660|MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - SANTA CRUZ|CAJAMARCA|SANTA CRUZ|LA ESPERANZA|300670|728|Activo|17/07/13
20164091547|MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO|LA LIBERTAD|TRUJILLO|LA ESPERANZA|301131|1194|Activo|30/09/15
20180976214|MUNICIPALIDAD DISTRITAL DE LA FLORIDA|CAJAMARCA|SAN MIGUEL|LA FLORIDA|300654|709|Activo|17/07/13
20146697527|MUNICIPALIDAD DISTRITAL DE LA HUACA|PIURA|PAITA|LA HUACA|301570|1625|Activo|17/07/13
20170994770|MUNICIPALIDAD DISTRITAL DE LA LIBERTAD|ANCASH|HUARAZ|LA LIBERTAD|300091|156|Activo|30/09/15
20230873756|MUNICIPALIDAD DISTRITAL DE LA LIBERTAD DE PALLAN|CAJAMARCA|CELENDIN|LA LIBERTAD DE PALLAN|300577|642|Activo|17/07/13
20147030631|MUNICIPALIDAD DISTRITAL DE LA MATANZA|PIURA|MORROPON|LA MATANZA|301559|1614|Activo|05/10/15
20207753191|MUNICIPALIDAD DISTRITAL DE LA MERCED - AIJA|ANCASH|AIJA|LA MERCED|300100|166|Activo|01/10/15
20228547639|MUNICIPALIDAD DISTRITAL DE LA MERCED - CHURCAMPA|HUANCAVELICA|CHURCAMPA|LA MERCED|300846|946|Activo|19/11/15
20131365722|MUNICIPALIDAD DISTRITAL DE LA MOLINA|LIMA|LIMA|LA MOLINA|301263|1320|Activo|17/07/13
20601122805|MUNICIPALIDAD DISTRITAL DE LA MORADA|HUANUCO|MARAÑON|LA MORADA|301872|202945|Activo|06/11/18
20175203185|MUNICIPALIDAD DISTRITAL DE LA PAMPA|ANCASH|CORONGO|LA PAMPA|300147|208|Activo|17/07/13
20146917152|MUNICIPALIDAD DISTRITAL DE LA PECA|AMAZONAS|BAGUA|BAGUA|300027|89|Activo|28/09/15
20131369710|MUNICIPALIDAD DISTRITAL DE LA PERLA|CALLAO|CALLAO|LA PERLA|300680|744|Activo|28/01/16
20226974807|MUNICIPALIDAD DISTRITAL DE LA PRIMAVERA|ANCASH|BOLOGNESI|LA PRIMAVERA|300120|185|Activo|17/07/13
